_id,amount,reasoning
6812e6d4af06ea2cad501933,600000,"IT IS FURTHER ORDERED that plaintiff David H. Busch, Jr.'s Motion for Default Judgment (doc. # 21) is granted to the extent that a default judgment shall be entered against defendants Seahawk Software Development, L.L.C. and Russell T. Bullock in the total amount of $ 604,873.57, consisting of $ 600,000.00 in statutory damages pursuant to 17 U.S.C. § 504(c)(2), and $ 4,213.57 in attorneys' fees and $ 660.00 in costs pursuant to 17 U.S.C. § 505."
6812e6daaf06ea2cad501934,170000,"JUDGMENT IS ENTERED in FAVOR OF PLAINTIFF and the Court AWARDS Plaintiff $ 10,000 for each copyrighted work infringed for a total of $ 170,000."
6812e6dcaf06ea2cad501935,N/A,
6812e6e0af06ea2cad501936,330000,"Thus, the Court respectfully recommends that plaintiff be awarded statutory damages in the total amount of $ 330,000."
6812e6e1af06ea2cad501937,18750,"IT IS FURTHER ORDERED, ADJUDGED, AND DECREED that Defendant Matthew Ates pay Plaintiffs statutory damages in the amount of $ 750.00 per recording for a total award in the amount of $ 18,750.00."
6812e6e2af06ea2cad501938,9500,"It is recommended that defendants Doris Garcia d/b/a Garage Garcia d/b/a Garage Lopez be found to have willfully violated by the Copyright Act and, accordingly, be ordered to pay Mitchell statutory damages in the amount of $ 3,500.00. It is recommended that Pablo Lugo d/b/a Parcelas Auto Body be found to have willfully violated the Copyright Act and accordingly be ordered to pay Mitchell statutory damages in the amount of $ 4,000.00. It is recommended that Jose Valentin Quinones d/b/a Taller Quinones be found to have willfully violated the Copyright Act and, accordingly, be ordered to pay Mitchell statutory damages in the amount of $ 2,000.00."
6812e6e4af06ea2cad501939,12000,"Plaintiffs shall recover from Defendants Katharsis LLC, and William Joseph Scheck, jointly and severally, statutory damages in the amount of twelve thousand dollars ($ 12,000.00), which is an award of three thousand dollars ($ 3,000.00) for each of the four copyrighted musical works infringed at the Owl Club on the night of September 2, 2004."
6812e6e6af06ea2cad50193a,N/A,"Once the defendants have been found to have infringed upon the plaintiff's copyright in violation of Section 106 of the Copyright Act, 17 U.S.C. § 106, damages are to be assessed under Section 504(b) of the Act, 17 U.S.C. § 504(b), or statutory damages may be imposed under Section 504(c), 17 U.S.C. § 504(c). In this case, the plaintiff has elected to make its claim under Section 504(b)."
6812e6eaaf06ea2cad50193b,750000,"The jury returned special verdicts finding that Albarran and Barboza had willfully infringed New Form's copyright in each of the India Maria Pictures, and awarded statutory damages. Judgment was entered on May 10, 2004, for $ 750,000 ($ 75,000 for each of the ten films), plus costs and   attorney's fees; the final judgment amount was fixed at $ 893,077.11."
6812e6eaaf06ea2cad50193c,50000,"I will therefore grant plaintiff's requested permanent injunction and award it $ 50,000 in statutory damages."
6812e6ebaf06ea2cad50193d,7500,"Accordingly, defendants are entitled to statutory damages of $ 7,500."
6812e6ecaf06ea2cad50193e,N/A,"Accordingly, defendants' petition to limit any award of statutory damages is GRANTED."
6812e6f2af06ea2cad501940,30000,"The jury also found willful copyright infringement and awarded Plaintiffs $ 30,000 in statutory damages and $ 120,000 in exemplary damages."
6812e6f4af06ea2cad501941,N/A,Defendants then argue that Bosch is precluded from obtaining any statutory damages.
6812e6f6af06ea2cad501942,N/A,N/A
6812e6fcaf06ea2cad501945,N/A,"As a result, plaintiffs seek statutory damages in the amount of $ 750 per recording, an award of costs in the amount of $ 275, and entry of a permanent injunction."
6812e704af06ea2cad501946,150000,"Finally, this Court respectfully recommends that plaintiff be awarded $150,000.00 in damages, plus attorneys' fees in the amount of $2,886.31, plus costs in the amount of $595.00."
6812e708af06ea2cad501949,3000,"An award of $ 3,000 is appropriate here as well."
6812e709af06ea2cad50194a,45000,"Plaintiffs ask for an award of statutory damages in an amount not less than $ 3,000 per each of the fifteen acts of copyright infringement, for a total of $ 45,000. We conclude that damages in this amount are fairly awarded, and are sufficiently punitive to encourage Defendants as well as other similar establishments to enter into licensing agreements and cease infringing performances."
6812e70baf06ea2cad50194b,3750,"It is ORDERED that Plaintiffs are awarded statutory damages under 17 U.S.C. § 504(c)(1) in the total amount of $ 3,750, with interest to accrue on that amount as prescribed under 28 U.S.C. § 1961; additionally, Plaintiffs are awarded $ 320 in costs under 17 U.S.C. § 505."
6812e70daf06ea2cad50194c,3750,"It is ORDERED that Plaintiffs are awarded statutory damages under 17 U.S.C. § 504(c)(1) in the total amount of $ 3,750, with interest to accrue on that amount as prescribed under 28 U.S.C. § 1961; additionally, Plaintiffs are awarded $ 420 in costs under 17 U.S.C. § 505."
6812e70daf06ea2cad50194d,4500,"...the court will award statutory damages in the amount of $ 4,500.00."
6812e711af06ea2cad50194e,150000,"Since each of plaintiffs' three copyrighted works was infringed, we recommend that plaintiffs be awarded statutory damages totaling $150,000.00."
6812e712af06ea2cad50194f,10500,"The Court therefore GRANTS Plaintiffs' request for statutory damages in the amount of $ 10,500."
6812e713af06ea2cad501950,7500,"Therefore, the Court finds that the statutory minimum of $ 750 per recording, for a total damages award of $ 7,500, is supported by the evidence."
6812e713af06ea2cad501951,10500,"Accordingly, Plaintiffs are awarded $ 10,500 in statutory damages ($ 1,500 for each of the seven compositions infringed)."
6812e715af06ea2cad501952,N/A,N/A
6812e717af06ea2cad501954,N/A,
6812e718af06ea2cad501955,15000,"Plaintiff is entitled to statutory damages of $ 15,000 for this conduct."
6812e718af06ea2cad501956,6000,"In this case, Plaintiffs seek an award of statutory damages in the amount of $ 6,000.00."
6812e718af06ea2cad501957,300000,"Precision Craft is entitled to willful statutory damages in the amount of $ 150,000.00 pursuant to 17 U.S.C. § 504(c)(2), for each of the two (2) infringements, for a total amount of $ 300,000.00."
6812e71caf06ea2cad501958,6000,"Thus, the court finds the $ 6,000.00 in statutory damages is properly awarded under § 504(c)(1)."
6812e731af06ea2cad50195b,N/A,N/A
6812e736af06ea2cad50195c,48654,"In his decision, the arbitrator determined that Apptomix and Mr. Lee were jointly and severally liable to Brayton Purcell for $ 48,654 in statutory damages and $ 73,655 in fees and costs."
6812e738af06ea2cad50195d,3000,"Therefore, the Court finds that the statutory minimum of $ 750 per recording, for a total damages award of $ 3,000, is supported by the evidence."
6812e740af06ea2cad50195e,N/A,N/A
6812e741af06ea2cad50195f,6000,"As a result, plaintiffs seek statutory damages in the amount of $ 3,000 per motion picture, an award of attorney fees and costs in the amount of $ 1,908.83, and permanent injunctive relief. According to the complaint, each of the two Copyrighted Motion Pictures at issue in this case are subject to a valid Certificate of Copyright Registration issued by the Register of Copyrights and are owned by or licensed to one or more of the plaintiffs."
6812e747af06ea2cad501960,N/A,
6812e748af06ea2cad501961,6000,"As a result, plaintiff seeks statutory damages in the amount of $ 6,000, an award of attorney fees and costs in the amount of $ 2,428.01, and permanent injunction relief."
6812e74caf06ea2cad501962,N/A,
6812e74faf06ea2cad501963,9000,"Plaintiffs will be awarded $ 9,000.00 in statutory damages and a permanent injunction will be entered which prohibits Defendant from directly or indirectly infringing Plaintiffs' rights under the law in their copyrighted sound recordings."
6812e750af06ea2cad501964,450000,"The jury found that Defendant   Frye willfully infringed the copyrights in Counts I, II, and III and awarded damages in the total amount of $ 450,000.00."" ""The Court finds that an award prejudgment interest is not available on statutory damages under Counts I, II, and III..."
6812e753af06ea2cad501965,3000,"The court will award $1,500 per infringement, for a total award of $3,000 in Disney's favor."
6812e755af06ea2cad501966,N/A,"In the alternative, Plaintiff seeks statutory damages."
6812e756af06ea2cad501968,265000,"The Court awards $ 15,000 per infringed copyright, and $ 40,000 per counterfeited trademark, for a total statutory damage award of $ 265,000."
6812e757af06ea2cad501969,383250,"Despite making a strong showing of willfulness, due to the large number of works infringed plaintiff elects to recover only the minimum statutory damages award of $ 750 for each of the 511 television episodes that were infringed, for a total of $ 383,250."
6812e757af06ea2cad50196a,7500,"In their application for default judgment, the plaintiffs request the Court award damages $ 750 per each of ten infringed works, for a total of $ 7,500."
6812e75aaf06ea2cad50196b,408000,"That plaintiff be awarded statutory damages in the amount of $ 300,000 as against the Music Mahal defendants, in the amount of $ 57,000 as against the Soca House defendants, and in the amount of $ 51,000 as against the Taj Audio Video defendants;"
6812e75baf06ea2cad50196c,6000,"Howell is ordered to pay Universal statutory damages of $ 6,000, and costs of $ 555.02."
6812e75caf06ea2cad50196d,6000,"In light of the allegations set forth in plaintiffs' complaint and defendant's default, I recommend that plaintiffs be awarded statutory damages in the amount of $6,000, and find that no evidentiary hearing is required in order to make such an award."
6812e761af06ea2cad50196e,N/A,"He also seeks to recover the profits GSK and DVC derived from the alleged infringing acts under 17 U.S.C. § 504(b), or in the alternative, statutory damages under 17 U.S.C. § 504(c)."
6812e762af06ea2cad50196f,N/A,N/A
6812e763af06ea2cad501970,9000,"For the foregoing reasons, the Court recommends that Plaintiffs' motion for default judgment be granted and that Plaintiffs be awarded $9,000 in statutory damages and $420 in costs."
6812e765af06ea2cad501971,N/A,N/A
6812e765af06ea2cad501972,7050000,"Defendants-appellants Lai Ying Music and Video Trading, Inc. and Wei Ping Yuan appeal the May 25, 2005, judgment of the United States District Court for the Southern District of New York (Cote, J.), granting summary judgment for plaintiff U2 Home Entertainment, Inc. (""U2"") on its claims of copyright infringement, awarding   U2 $ 7,050,000 in damages, and ordering defendants to pay U2 $ 300,000 as a civil contempt fine. Defendants argue that the district court erred in granting summary judgment and then awarding maximum statutory damages based on a finding of willful infringement."
6812e766af06ea2cad501973,10000,"To reflect the important statutory purpose of the Copyright Act to discourage infringement,    and as defendants demonstrated wilfulness in ignoring ASCAP's licensing letters  and performing works requiring a license, but absent evidence of frequency of such infringement, and where the four protected works were among approximately 54 pieces documented as performed on May 9, 2006, the Court finds reasonable statutory damages   of $ 2,500 per violation, for a total of $ 10,000."
6812e766af06ea2cad501974,7050000,"Defendants-appellants Lai Ying Music and Video Trading, Inc. and Wei Ping Yuan appeal the May 25, 2005, judgment of the United States District Court for the Southern District of New York (Cote, J.), granting summary judgment for plaintiff U2 Home Entertainment, Inc. (""U2"") on its claims of copyright infringement, awarding   U2 $7,050,000 in damages, and ordering defendants to pay U2 $300,000 as a civil contempt fine."" ""Defendants argue that the district court erred in granting summary judgment and then awarding maximum statutory damages based on a finding of willful infringement."
6812e767af06ea2cad501975,3750,"Therefore, the Court finds that the statutory minimum of $ 750 per recording, for a total damages award of $ 3,750, is supported by the evidence."
6812e768af06ea2cad501976,200,"[i]n a case where the infringer sustains the burden of proving, and the court finds, that such infringer was not aware and had no reason to believe that his or her acts constituted an infringement of copyright, the court in its discretion may reduce the award of statutory damages to a sum of not less than $ 200."
6812e769af06ea2cad501977,3750,"Here, Plaintiffs request the minimum statutory damages ($ 750.00) for each of the five infringements alleged in the complaint, for a total of $ 3,750.00."
6812e76aaf06ea2cad501978,N/A,"Accordingly, we reverse the district court's ruling as to § 201(c) and remand for determinations of willfulness, actual and statutory damages and attorney's fees with respect to the collage ads."
6812e76aaf06ea2cad501979,4500,"Plaintiffs here have elected to recover the minimum statutory damages of $ 750 for each infringement -- for a total of $ 4,500.00 -- and, therefore, no evidentiary hearing is necessary to determine damages."
6812e76eaf06ea2cad50197b,6000,"For the foregoing reasons, this Court recommends that judgment be entered against defendant awarding plaintiff statutory damages in the amount of $6,000.00, attorney's fees in the amount of $735.00, and costs in the amount of $575.81."
6812e770af06ea2cad50197c,25000,"Accordingly, the Court finds that the Plaintiffs are entitled to summary judgment in the sum of $ 25,000 statutory damages."
6812e772af06ea2cad50197d,330000,"Judge Pollak recommended that the Yash Raj be awarded an amount equal to the maximum available statutory damages in the amount of $ 330,000, comprised of $ 30,000 for each of the eleven counterfeit Yash Raj titles seized at the November 2002 Raid."
6812e773af06ea2cad50197e,1110000,"Statutory damages in the amount of $ 1,110,000 are awarded to plaintiff and against defendants, jointly and severally."
6812e774af06ea2cad50197f,14000,"Accordingly, the Court thinks it just to award statutory damages in the amount of $ 1500 per copyright infringed and $ 1000 per trademark infringed, for a total of $ 14,000."
6812e774af06ea2cad501980,165000,"The Court awards $ 5,000 per infringed copyright, and $ 20,000 per counterfeited trademark, for a total statutory damage award of $ 165,000."
6812e775af06ea2cad501981,12500,"Accordingly, the Court thinks it just to award statutory damages in the amount of $ 1500 per copyright infringed and $ 1000 per trademark infringed, for a total of $ 12,500."
6812e776af06ea2cad501983,6000,"Thus, I respectfully recommend that plaintiffs be awarded $ 750 for each of the eight songs defendant illegally copied and distributed, for a total of $ 6,000."
6812e777af06ea2cad501984,120000,"For the reasons stated above, I respectfully recommend that plaintiff be awarded $120,000 in statutory damages together with attorney's fees and costs in the amount of $16,035, for a total judgment of $136,035 against Legend, Wa   Men Zhang, and Wei Hao Li, jointly and severally."
6812e77aaf06ea2cad501986,60000,"For the reasons stated, we recommend entry of a default judgment against defendant He in the amount of $ 60,000.00 in statutory damages and $ 1,800.00 in attorney's fees under sections 504 and 505 of the Copyright Act."
6812e77aaf06ea2cad501987,6000,"The Record Companies seek $ 6,000.00 in statutory damages. Accordingly, the Defendant is liable for $ 750.00 in damages for each of the eight infringed Copyrighted Recordings, for a total of $ 6,000.00."
6812e77caf06ea2cad501988,12000,"Accordingly, Plaintiffs are entitled to $12,000 in statutory damages."
6812e77eaf06ea2cad50198a,N/A,N/A
6812e77eaf06ea2cad50198b,8250,"Therefore, Plaintiffs are entitled to a total of $ 8,250 in statutory damages obtained by multiplying eleven (the separate infringed works) times $ 750 (the minimum award per work)."
6812e780af06ea2cad50198c,N/A,N/A
6812e780af06ea2cad50198d,60000,"Having considered the amounts courts have awarded in other cases involving photographs, the Court concludes that an award of $ 15,000 per photograph, or $ 60,000 for the four photographs, would be appropriate."
6812e783af06ea2cad50198e,N/A,Both willfulness and the final determination of damages are left to the jury.
6812e784af06ea2cad50198f,687000,"Accordingly, $687,000 is an appropriate award."
6812e785af06ea2cad501990,20000,"In conclusion, the Undersigned recommends that judgment enter in favor of the plaintiffs and against the defendants jointly and severally for a permanent injunction as provided above, and for statutory damages in the amount of $ 20,000.00 and costs of $ 2,958.06, with interest thereon at the legal rate from the date of judgment until paid."
6812e787af06ea2cad501991,806000,"...awarding the plaintiffs $ 806,000 in statutory damages..."
6812e7a3af06ea2cad501992,250000,"I conclude that plaintiffs are entitled to an award of statutory damages of $ 125,000 for each infringed work for a total of $ 250,000."
6812e7a5af06ea2cad501993,N/A,N/A
6812e7a7af06ea2cad501994,840000,"Accordingly, this Court will award Microsoft $ 840,000.00 in statutory damages for its infringed copyrights and trademarks."
6812e7a7af06ea2cad501995,4744,"Thus, the Court in its discretion awards plaintiffs statutory damages in the total amount of $ 4,744, twice the amount defendants would have paid in licensing fees during the time in issue."
6812e7aaaf06ea2cad501997,15000,"In the present case, the Plaintiffs seek statutory damages of $ 5,000 per infringement for a total damages award of $ 15,000."
6812e7adaf06ea2cad501999,6246,"CHP is awarded $ 6,246.45 in statutory damages."
6812e7afaf06ea2cad50199a,N/A,N/A
6812e7b8af06ea2cad50199b,N/A,N/A
6812e7bfaf06ea2cad50199c,6000,"1. Plaintiffs are awarded statutory damages under 17 U.S.C. § 504(c)(1) in the total amount of $ 6,000, with interest to accrue on that amount at the rate of 4.16%."
6812e7e7af06ea2cad5019a0,N/A,N/A
6812e7f0af06ea2cad5019a1,150000,"Plaintiff interprets this statement as an acknowledgment of illegal activity demonstrating willfulness under 17 U.S.C. § 504(c)(2) and warranting an award of $ 150,000 against Defendants Wolf and Prose."
6812e7fbaf06ea2cad5019a3,N/A,"Lastly, Plaintiffs seek damages for Defendants' knowingly false public statement that Plaintiffs staging of the Work in Chicago ""plagiarized"" substantial elements of the Broadway Production."
6812e802af06ea2cad5019a4,N/A,N/A
6812e803af06ea2cad5019a5,6750,"Consequently, the Court awards Plaintiffs $ 750.00 per work infringed, for a total of $ 6,750.00."
6812e80baf06ea2cad5019a6,N/A,N/A
6812e80daf06ea2cad5019a7,0,"For the foregoing reasons, we affirm the judgments in Bouchat II, III, IV, and V that deny Bouchat's requests under the Copyright Act for actual or statutory damages."
6812e811af06ea2cad5019a8,150000,"Because Bridgeport elected statutory damages, see 17 U.S.C. § 504(c)(1), the district court ruled that Bridgeport would receive $ 150,000 in statutory damages under the federal Copyright Act, whereas Westbound would receive its share of the compensatory damages award, $ 366,939."
6812e817af06ea2cad5019ad,N/A,"Furthermore, the jury has already awarded plaintiffs the maximum available statutory damages and a significant award for the infringement of the non-registered works."
6812e818af06ea2cad5019ae,7500,"Since there were 10 infringements, the total comes to $7,500.00."
6812e81aaf06ea2cad5019af,26784,"As such, the Court AWARDS Plaintiffs $ 26,784 in statutory damages."
6812e81baf06ea2cad5019b0,150000,"1. The defendant Luis Rodriguez Fraticelli is found to have willfully infringed Mitchell's copyright in the UltraMate program, and is ordered to pay to Mitchell the amount of $ 150,000.00 in statutory damages."
6812e823af06ea2cad5019b1,N/A,"Category A claims concern copyrights that were registered prior to any infringement. Because these copyrights were registered before the infringing reproduction, they are eligible for statutory damages and attorney's fees under the Copyright Act."
6812e824af06ea2cad5019b2,6000,"...an award of $ 6,000 damages..."
6812e825af06ea2cad5019b3,7550000,"The Magistrate Judge further finds that Plaintiff is entitled to an award of statutory damages in the amount of $ 7,550,000.00."
6812e827af06ea2cad5019b4,48000,"2) award Plaintiff $ 18,000.00 in statutory damages under the Copyright Act and $ 30,000.00 in statutory damages under the Digital Millennium Copyright Act, for a total of $ 48,000.00;"
6812e828af06ea2cad5019b5,500000,"Propet argues that this evidence, as well as testimony and evidence as to other purported instances of infringement, is legally insufficient to prove copyright infringement or to support the $ 500,000 statutory damages award."
6812e82aaf06ea2cad5019b6,62000,"The Court finds that an appropriate award against the McGuires, Galbraith, and Southwest Florida Storm Defense, LLC is $ 31,000 per infringed copyright, for a total award of $ 62,000."
6812e82faf06ea2cad5019ba,N/A,N/A
6812e82faf06ea2cad5019bb,N/A,"Section 504(c) of the Act provides for statutory damages in an appropriate case. This remedy was designed by Congress to provide relief for willful infringement where, among other circumstances, proof of actual damages and infringer's profits are difficult. But plaintiff disabled himself from seeking such damages by failing to register his copyright in the Garnett photograph in a timely manner."
6812e830af06ea2cad5019bc,13500,"Pending before the Court is Plaintiffs' Motion for Summary Judgment Based on Deemed Admissions (Doc. No. 16), in which Plaintiffs ask the Court to grant summary judgment, award statutory damages in the amount of $ 13,500, issue an injunction preventing Defendant from further copyright infringement, and award costs in the amount of $ 350. After considering all filings and the applicable law, the Court finds that the motion should be GRANTED but declines to award costs to Plaintiffs."
6812e831af06ea2cad5019bd,2350000,"Accordingly, the Court finds that a statutory damages award of $ 50,000 per act of infringement, totaling $ 2.35 million in damages, is appropriate in this case."
6812e834af06ea2cad5019be,385000,"Plaintiff is awarded total statutory damages of $ 385,000.00, to be apportioned jointly and severally between defendants Silver Star Micro, Inc. and Chase Campbell."
6812e835af06ea2cad5019bf,30000,"Plaintiff is entitled to $30,000.00 in statutory damages pursuant to 17 U.S.C. § 504(c)(2)."
6812e835af06ea2cad5019c0,45000,"Plaintiff is awarded $ 45,000 in statutory damages and $ 5,000 in attorney's fees and costs."
6812e837af06ea2cad5019c1,1120,"Accordingly, I recommend statutory damages in the amount of $1,120."
6812e839af06ea2cad5019c2,1120,"Accordingly, I recommend statutory damages in the amount of $ 1,120."
6812e83daf06ea2cad5019c4,N/A,"On June 25, 2007, the plaintiffs made an application to the court for a judgment by default, pursuant to Fed. R. Civ. P. 55(b), seeking: (a) the minimum statutory damages for each of six infringements alleged in the complaint, pursuant to 17 U.S.C. § 504; (b) an injunction, pursuant to 17 U.S.C. § 502; and (c) the costs they incurred prosecuting this action, pursuant to 17 U.S.C. §505."
6812e841af06ea2cad5019c6,N/A,"Defendants have stipulated that they violated Smith's copyright by airing the Video without his consent, though damages remain in dispute."
6812e842af06ea2cad5019c7,N/A,"With respect to Plaintiff's copyright infringement claim, the Court awards the recommended injunctive relief, but denies actual damages, statutory damages, attorney's fees, and costs."
6812e843af06ea2cad5019c8,N/A,"For the reasons stated above, Smith is entitled to only one award of statutory damages for infringement of his video."
6812e845af06ea2cad5019ca,1500000,"Jarvis now asks the Court for statutory damages in the amount of $ 150,000 as to each often (10) infringements,  actual damages in the amount of $ 461 as to each of eleven (11) other infringements, interest from June 9, 2003, and attorney's fees in the amount of $ 248,738."
6812e846af06ea2cad5019cb,970000,"The undersigned will therefore recommend that plaintiff be awarded the maximum statutory damages of $ 970,000.00 for non-willful infringement of nine valid copyrights and seven registered trademarks."
6812e847af06ea2cad5019cc,845250,"Despite having made a strong showing of willfulness due to the large number of works infringed and the continuing infringement by certain defendants, Plaintiff elects to recover only the minimum statutory damages award of $750 for each of the 1,124 television episodes and three movies that were infringed, for a total of $845,250."
6812e849af06ea2cad5019cd,23250,"Therefore, because Plaintiffs have sought the statutory minimum of $ 750 under 17 U.S.C. § 504(c)(1) for each of the thirty-one Copyrighted Recordings at issue, the Court concludes that Plaintiffs are entitled to a total award of $ 23,250 in statutory damages."
6812e84eaf06ea2cad5019cf,450200,"4) statutory damages for copyright infringement for the Wild Copters toy were awarded in the sum of $150,000 as to each of the Novelty Defendants and in the amount of $200 as to Exxon;"
6812e850af06ea2cad5019d1,12000,"Plaintiffs be AWARDED statutory damages in the amount of $ 12,000.00, which represents $ 4,000.00 for each of the three alleged infringements."
6812e852af06ea2cad5019d2,N/A,N/A
6812e852af06ea2cad5019d3,970000,"The Court concludes that Microsoft is entitled to total statutory damages of $ 970,000, consisting of $ 100,000 for each of seven trademark infringements and $ 30,000 for each of nine copyright infringements."
6812e853af06ea2cad5019d4,6750,"The Court finds that the statutory minimum of $ 750 per recording, for a total damages award of $ 6,750, is supported by the evidence."
6812e854af06ea2cad5019d5,124500,"Therefore, the court awards plaintiffs statutory damages of $ 750 for each of the 166 works infringed for a total statutory damage award of $ 124,500."
6812e855af06ea2cad5019d6,40000,"In light of Fincks' culpable state of mind, the magnitude of the unpaid fees, and with an eye towards deterring future infringement, the court awards plaintiffs $ 40,000 dollars in statutory damages."
6812e855af06ea2cad5019d7,10000,"The Court finds that in this case the appropriate damages are $ 5,000 per infringement, for a total of $ 10,000 in damages."
6812e858af06ea2cad5019d8,885600,"Given that we have determined that the infringements by Adcom and Mr. Special have been willful, continuing after notice of a lawsuit, we double the statutory damages award above ($ 442,800.00) for a total statutory damages award of EIGHT HUNDRED EIGHTY FIVE THOUSAND SIX HUNDRED DOLLARS ($ 885,600.00)."
6812e85daf06ea2cad5019d9,N/A,N/A
6812e85daf06ea2cad5019da,6750,"Relying on the factors above and attempting to strike a fair balance within the range of statutory damages set forth in 17 U.S.C. § 504(c)(1), the Court will limit the statutory damages to $ 2,250.00 per count of infringement, or a total of $ 6,750.00 for the three counts."
6812e860af06ea2cad5019db,N/A,"Plaintiffs also seek statutory damages in the amount of $ 100,000 ""for each copyrighted work infringed by Defendants."" Compl. at 10."
6812e862af06ea2cad5019dc,30000,"Silver Ring is hereby AWARDED statutory damages for copyright infringement in the amount of thirty-thousand U.S. dollars ($ 30,000.00);"
6812e865af06ea2cad5019df,6750,"Plaintiffs seek statutory damages of $ 6,750.00, an injunction, and costs in the amount of $ 420.00."
6812e865af06ea2cad5019e0,30000,"In total, the Court awarded statutory damages in the amount of $ 30,000. (Doc. # 11)."
6812e866af06ea2cad5019e1,6000,"At $ 750 per violation, the total statutory damages amount to $ 6,000."
6812e86caf06ea2cad5019e2,N/A,"Thus, MMG cannot be awarded attorneys' fees or statutory damages based on either Section 412(1) or 412(2)."
6812e86daf06ea2cad5019e3,6750,"For the foregoing reasons, the Court recommends that Plaintiffs' motion for default judgment be granted and that Plaintiffs awarded $6,750 in statutory damages and $763.75 in costs."
6812e870af06ea2cad5019e5,2000000,"In its papers, Ontel apparently seeks an award of $ 2,000,000 in statutory damages."
6812e876af06ea2cad5019e6,N/A,
6812e877af06ea2cad5019e7,N/A,"A determination of willful infringement can increase statutory damages awarded to $150,000 per infringement, whereas an ""innocent infringer"" may only have to pay $200 per infringement."
6812e878af06ea2cad5019e8,150000,"Thus, Plaintiff has attached to its motion the Declaration of Robb Haltom Regarding Sum Certain Award, requesting that the Court enter judgment in its favor for $150,000 in statutory damages, among other relief."
6812e879af06ea2cad5019e9,2000000,"In its papers, Ontel apparently seeks an award of $ 2,000,000 in statutory damages."
6812e87daf06ea2cad5019eb,222000,"On October 4, 2007, the jury found that Thomas had willfully infringed on all 24 of Plaintiffs' sound recordings at issue, and awarded Plaintiffs statutory damages in the amount of $ 9,250 for each willful infringement."
6812e880af06ea2cad5019ec,N/A,N/A
6812e881af06ea2cad5019ed,8000,"Therefore, this Court awards statutory damages to Plaintiffs in the amount of $1,600.00 per infringement, for a total award of $8,000.00."
6812e883af06ea2cad5019ef,6000,"Plaintiffs are awarded $ 750 per infringement, for a total statutory damages award of $ 6,000."
6812e884af06ea2cad5019f0,150000,"IT IS THEREFORE ORDERED that Plaintiff is awarded $150,000.00 in statutory damages and $15,218.74 in costs and attorney fees, for a total of $165,218.74."
6812e886af06ea2cad5019f1,N/A,N/A
6812e888af06ea2cad5019f3,N/A,N/A
6812e88daf06ea2cad5019f5,210000,"The court finds reasonable Microsoft's request for $210,000 in statutory damages, representing maximum damages for non-willful infringement for a single sale of Office 2003, which comprises seven copyrights."
6812e8bbaf06ea2cad5019f6,7500,"Plaintiffs are awarded $7,500 in statutory damages."
6812e8bcaf06ea2cad5019f7,N/A,N/A
6812e8bcaf06ea2cad5019f8,N/A,N/A
6812e8bcaf06ea2cad5019f9,1000,"Judgment was entered on September 17, 2008, for plaintiff; the court awarded $ 1,000 in statutory damages."
6812e8bfaf06ea2cad5019fa,N/A,N/A
6812e8c0af06ea2cad5019fb,7500,"Accordingly, Plaintiffs are entitled to $7,500 in statutory damages."
6812e8c1af06ea2cad5019fc,6000,"Plaintiffs now move for default judgment for: (1) the minimum statutory damages for each of the eight allegedly infringed sound recordings in the total amount of $ 6,000; (2) a permanent injunction pursuant to 17 U.S.C. § 502; and (3) costs in the amount of $ 420 pursuant to 17 U.S.C. § 505."
6812e8ceaf06ea2cad5019ff,18000,"Therefore, this Court awards plaintiffs $ 1,500 per copyright upon which defendants infringed and $ 2,000 for each category of goods that defendants sold that were marked with plaintiffs' trademarks. As noted above, defendants infringed on eight copyrights owned by plaintiffs and used Cartier's mark on three categories of goods. This yields a total damage award of $ 18,000 for this limited period of willful infringement."
6812e8d3af06ea2cad501a00,N/A,N/A
6812e8d8af06ea2cad501a01,5250,"Accordingly, Plaintiffs are entitled to $5,250 in statutory damages."
6812e8d9af06ea2cad501a02,250000,"Alternatively, upon PIR's election to receive an award of statutory damages, the Court is prepared to enter a monetary judgment in favor of PIR and against Simple in the total amount of $ 250,000, calculated as follows: (1) $ 100,000, pursuant to 15 U.S.C. § 1117(d); and (2) $ 150,000, pursuant to 17 U.S.C. § 504(c)."
6812e8deaf06ea2cad501a03,24000,"This yields a total damage award of $ 24,000 for this limited period of willful infringement."
6812e8e0af06ea2cad501a04,21000,"Therefore, the Court finds that Plaintiffs' request for $ 21,000 in total statutory damages is not excessive (especially in light of the possible range of damages), and is also sufficient to deter future copyright violations."
6812e8e9af06ea2cad501a06,N/A,"If the court finds that a defendant's infringement was ""willful,"" a district court may enhance the statutory damages award up to $ 150,000 per infringed work."
6812e8edaf06ea2cad501a07,10000,"Plaintiffs shall recover from Defendants 609 Industries, Inc., and Ethan D. Rubin, jointly and severally, statutory damages in the amount of ten thousand dollars ($ 10,000.00), which is an award of two thousand dollars ($ 2,000.00) for each of the five copyrighted musical works infringed at The Snake Pit on November 13-14, 2006."
6812e8f4af06ea2cad501a08,15750,"Accordingly, the court awards Plaintiff a total of $15,750.00 in statutory damages, which is the minimum $750 award for each of the 21 Studio A titles at issue."
6812e8fcaf06ea2cad501a09,90000,"Accordingly, the Court awards Plaintiffs statutory damages in the amount of $ 15,000 per infringement, or $ 90,000."
6812e904af06ea2cad501a0a,15000,"Plaintiffs also request statutory damages in the amount of $15,000, which represents an award of $3,000 per infringement."
